uid,date,IRRAD,TMIN,TMAX,RAIN,irr,fer,DVS
nefer_09,2006-07-01,25960.0,20.04,35.25,0.23,0.0,0.0,1.89781553
nefer_09,2006-07-02,28700.0,21.66,36.58,0.0,0.0,0.0,1.92084584
nefer_09,2006-07-03,19870.0,18.78,30.58,0.69,0.0,0.0,1.94510494
nefer_09,2006-07-04,27670.0,18.41,35.39,0.52,0.0,0.0,1.96566518
nefer_09,2006-07-05,12440.0,17.21,26.83,4.83,0.0,0.0,1.98807485
nefer_09,2006-07-06,16310.0,15.87,25.68,2.3,0.0,0.0,2.0
nefer_09,2006-07-07,21500.0,15.35,27.51,0.13,0.0,0.0,2.0
nefer_09,2006-07-08,29120.0,16.61,31.69,0.03,0.0,0.0,2.0
nefer_09,2006-07-09,19410.0,20.7,28.03,0.15,0.0,0.0,2.0
nefer_09,2006-07-10,27700.0,17.86,35.19,0.0,0.0,0.0,2.0
nefer_09,2006-07-11,17460.0,21.58,28.53,0.07,0.0,0.0,2.0
nefer_09,2006-07-12,21180.0,18.37,31.54,0.17,0.0,0.0,2.0
nefer_09,2006-07-13,20600.0,19.7,33.05,0.04,0.0,0.0,2.0
nefer_09,2006-07-14,24410.0,19.07,33.1,0.16,0.0,0.0,2.0
nefer_09,2006-07-15,24660.0,21.99,31.26,0.35,0.0,0.0,2.0
nefer_09,2006-07-16,27070.0,20.05,36.08,1.11,0.0,0.0,2.0
nefer_09,2006-07-17,26170.0,21.47,36.68,0.55,0.0,0.0,2.0
nefer_09,2006-07-18,27960.0,22.95,37.37,0.19,0.0,0.0,2.0
nefer_09,2006-07-19,15870.0,21.95,35.61,3.23,0.0,0.0,2.0
nefer_09,2006-07-20,25440.0,20.79,35.4,0.29,0.0,0.0,2.0
nefer_09,2006-07-21,27700.0,21.79,38.31,3.66,0.0,0.0,2.0
nefer_09,2006-07-22,18670.0,22.3,31.65,10.06,0.0,0.0,2.0
nefer_09,2006-07-23,25290.0,19.1,32.53,0.19,0.0,0.0,2.0
nefer_09,2006-07-24,24600.0,20.1,36.37,0.43,0.0,0.0,2.0
nefer_09,2006-07-25,25590.0,23.04,35.36,0.12,0.0,0.0,2.0
nefer_09,2006-07-26,25870.0,20.66,36.42,3.37,0.0,0.0,2.0
nefer_09,2006-07-27,19260.0,19.69,35.88,4.14,0.0,0.0,2.0
nefer_09,2006-07-28,20420.0,18.32,27.95,11.31,0.0,0.0,2.0
nefer_09,2006-07-29,25300.0,17.55,30.0,0.12,0.0,0.0,2.0
nefer_09,2006-07-30,23510.0,19.65,34.62,0.02,0.0,0.0,2.0
nefer_09,2006-07-31,17100.0,19.19,31.02,0.21,0.0,0.0,2.0
nefer_09,2006-08-01,19400.0,18.66,29.37,0.38,0.0,0.0,2.0
nefer_09,2006-08-02,19130.0,16.87,28.26,0.4,0.0,0.0,2.0
nefer_09,2006-08-03,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-04,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-05,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-06,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-07,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-08,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-09,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-10,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-11,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-12,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-13,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-14,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-15,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-16,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-17,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-18,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-19,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-20,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-21,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-22,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-23,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-24,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-25,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-26,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-27,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-28,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-29,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-30,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-08-31,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-01,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-02,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-03,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-04,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-05,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-06,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-07,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-08,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-09,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-10,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-11,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-12,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-13,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-14,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-15,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-16,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-17,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-18,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-19,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-20,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-21,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-22,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-23,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-24,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-25,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-26,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-27,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-28,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-29,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-09-30,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-01,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-02,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-03,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-04,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-05,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-06,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-07,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-08,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-09,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-10,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-11,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-12,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-13,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-14,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-15,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-16,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-17,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-18,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-19,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-20,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-21,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-22,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-23,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-24,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-25,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-26,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-27,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-28,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-29,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-30,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-10-31,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-11-01,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-11-02,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-11-03,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-11-04,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-11-05,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-11-06,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_09,2006-11-07,21730.0,17.44,26.11,9.04,0.0,0.0,2.0
nefer_10,2005-11-08,11380.0,4.94,22.4,0.05,0.0,0.0,-0.1
nefer_10,2005-11-09,3200.0,6.16,10.26,9.76,0.0,0.0,0.0
nefer_10,2005-11-10,4650.0,3.79,12.23,0.42,0.0,0.0,0.0
nefer_10,2005-11-11,9330.0,2.68,13.93,0.09,0.0,0.0,0.0
nefer_10,2005-11-12,6420.0,5.38,16.95,1.6,0.0,0.0,0.0
nefer_10,2005-11-13,2310.0,7.35,12.67,5.32,0.0,0.0,0.0
nefer_10,2005-11-14,3200.0,10.79,14.2,6.43,0.0,0.0,0.0
nefer_10,2005-11-15,5010.0,9.03,14.1,3.07,0.0,0.0,0.0
nefer_10,2005-11-16,4340.0,7.84,14.41,6.75,0.0,0.0,0.0
nefer_10,2005-11-17,5120.0,4.22,10.74,1.41,0.0,0.0,0.0
nefer_10,2005-11-18,10130.0,-0.27,9.93,0.02,0.0,0.0,0.0
nefer_10,2005-11-19,9530.0,-2.09,11.24,0.05,0.0,0.0,5.97e-06
nefer_10,2005-11-20,8510.0,0.07,13.42,0.03,0.0,0.0,7.245e-05
nefer_10,2005-11-21,9490.0,3.46,12.8,0.03,0.0,0.0,0.00025758
nefer_10,2005-11-22,9400.0,-1.67,9.73,0.03,0.0,0.0,0.00058275
nefer_10,2005-11-23,9000.0,-4.42,6.13,0.04,0.0,0.0,0.00079309
nefer_10,2005-11-24,2560.0,-2.59,6.14,0.82,0.0,0.0,0.00084786
nefer_10,2005-11-25,2220.0,2.21,7.86,19.19,0.0,0.0,0.00097528
nefer_10,2005-11-26,5910.0,-0.17,4.99,2.41,0.0,0.0,0.00138272
nefer_10,2005-11-27,3400.0,-0.25,5.89,3.91,0.0,0.0,0.0016043
nefer_10,2005-11-28,6650.0,0.4,9.85,0.94,0.0,0.0,0.00189101
nefer_10,2005-11-29,5730.0,0.98,6.3,5.01,0.0,0.0,0.00246431
nefer_10,2005-11-30,7830.0,0.04,8.15,0.84,0.0,0.0,0.0029088
nefer_10,2005-12-01,5920.0,3.51,12.68,1.2,0.0,0.0,0.00344991
nefer_10,2005-12-02,3980.0,5.3,14.28,3.57,0.0,0.0,0.00459908
nefer_10,2005-12-03,6950.0,4.47,11.5,5.08,0.0,0.0,0.00608314
nefer_10,2005-12-04,5990.0,4.98,15.06,5.62,0.0,0.0,0.00736912
nefer_10,2005-12-05,3070.0,5.36,8.46,9.56,0.0,0.0,0.00907612
nefer_10,2005-12-06,3450.0,2.46,6.94,8.69,0.0,0.0,0.0103165
nefer_10,2005-12-07,4730.0,2.7,9.83,0.49,0.0,0.0,0.01120279
nefer_10,2005-12-08,2530.0,5.25,8.83,11.69,0.0,0.0,0.01244043
nefer_10,2005-12-09,5150.0,-1.89,7.84,1.78,0.0,0.0,0.01389385
nefer_10,2005-12-10,5710.0,-2.92,5.63,0.01,0.0,0.0,0.01453438
nefer_10,2005-12-11,3730.0,-3.7,3.25,0.0,0.0,0.0,0.01483803
nefer_10,2005-12-12,2830.0,-3.65,1.26,0.01,0.0,0.0,0.01483803
nefer_10,2005-12-13,4560.0,-3.67,2.63,0.01,0.0,0.0,0.01483803
nefer_10,2005-12-14,3600.0,-2.06,3.73,0.08,0.0,0.0,0.01483803
nefer_10,2005-12-15,3050.0,-2.52,5.05,0.02,0.0,0.0,0.01503944
nefer_10,2005-12-16,3830.0,-1.46,6.92,1.21,0.0,0.0,0.01535209
nefer_10,2005-12-17,4210.0,-1.15,8.55,4.01,0.0,0.0,0.01604502
nefer_10,2005-12-18,8140.0,-1.95,5.08,0.14,0.0,0.0,0.01701708
nefer_10,2005-12-19,7960.0,-2.27,4.73,0.01,0.0,0.0,0.01744296
nefer_10,2005-12-20,7650.0,-0.66,6.8,0.01,0.0,0.0,0.0177869
nefer_10,2005-12-21,7680.0,-0.39,6.61,0.01,0.0,0.0,0.01866744
nefer_10,2005-12-22,5820.0,-0.45,5.13,0.01,0.0,0.0,0.01959028
nefer_10,2005-12-23,6170.0,-0.93,5.53,0.01,0.0,0.0,0.0203083
nefer_10,2005-12-24,7900.0,-1.34,7.63,0.0,0.0,0.0,0.02103567
nefer_10,2005-12-25,4800.0,-0.15,4.53,0.02,0.0,0.0,0.0220604
nefer_10,2005-12-26,2760.0,-1.7,3.01,0.03,0.0,0.0,0.02278786
nefer_10,2005-12-27,3030.0,-2.88,1.9,0.13,0.0,0.0,0.0230061
nefer_10,2005-12-28,6640.0,-2.41,2.18,0.31,0.0,0.0,0.0230061
nefer_10,2005-12-29,6750.0,-2.63,1.93,0.2,0.0,0.0,0.0230061
nefer_10,2005-12-30,2270.0,-0.87,8.9,6.48,0.0,0.0,0.0230061
nefer_10,2005-12-31,2320.0,4.39,8.8,6.92,0.0,0.0,0.02436941
nefer_10,2006-01-01,4420.0,4.82,8.54,10.64,0.0,0.0,0.02662289
nefer_10,2006-01-02,3340.0,1.89,7.51,6.4,0.0,0.0,0.0289212
nefer_10,2006-01-03,3010.0,0.39,6.55,0.34,0.0,0.0,0.0305504
nefer_10,2006-01-04,4290.0,0.4,6.95,0.37,0.0,0.0,0.03176292
nefer_10,2006-01-05,3750.0,-0.17,5.26,2.26,0.0,0.0,0.03305813
nefer_10,2006-01-06,3850.0,-0.13,8.69,0.03,0.0,0.0,0.03396326
nefer_10,2006-01-07,3040.0,1.83,9.29,0.36,0.0,0.0,0.03550009
nefer_10,2006-01-08,5400.0,3.83,10.51,0.53,0.0,0.0,0.0375167
nefer_10,2006-01-09,3920.0,0.73,6.87,2.74,0.0,0.0,0.0401447
nefer_10,2006-01-10,5060.0,1.95,8.0,0.07,0.0,0.0,0.0415528
nefer_10,2006-01-11,5110.0,2.24,9.21,0.01,0.0,0.0,0.0434173
nefer_10,2006-01-12,7020.0,1.48,10.43,0.01,0.0,0.0,0.04558814
nefer_10,2006-01-13,8280.0,-1.06,12.02,0.01,0.0,0.0,0.04787358
nefer_10,2006-01-14,6730.0,-0.36,10.74,0.01,0.0,0.0,0.05000296
nefer_10,2006-01-15,7120.0,-0.1,11.02,0.0,0.0,0.0,0.05204542
nefer_10,2006-01-16,4440.0,2.83,10.13,0.01,0.0,0.0,0.05422224
nefer_10,2006-01-17,4780.0,3.17,10.4,1.22,0.0,0.0,0.05684018
nefer_10,2006-01-18,3190.0,7.15,8.94,2.54,0.0,0.0,0.0596186
nefer_10,2006-01-19,5330.0,5.85,10.48,0.45,0.0,0.0,0.06295849
nefer_10,2006-01-20,4770.0,5.51,11.19,0.16,0.0,0.0,0.06639572
nefer_10,2006-01-21,5070.0,1.07,10.05,0.58,0.0,0.0,0.06996076
nefer_10,2006-01-22,9750.0,0.14,7.73,0.04,0.0,0.0,0.07236872
nefer_10,2006-01-23,10220.0,-1.89,8.43,0.01,0.0,0.0,0.07409765
nefer_10,2006-01-24,9650.0,-2.42,12.02,0.01,0.0,0.0,0.07555544
nefer_10,2006-01-25,9950.0,-1.42,10.58,0.0,0.0,0.0,0.07772691
nefer_10,2006-01-26,6830.0,-1.99,4.51,0.05,0.0,0.0,0.07982962
nefer_10,2006-01-27,5610.0,-2.81,2.11,0.57,0.0,0.0,0.08041673
nefer_10,2006-01-28,1650.0,-2.75,1.74,4.84,0.0,0.0,0.08041673
nefer_10,2006-01-29,2320.0,-2.97,1.88,9.2,0.0,0.0,0.08041673
nefer_10,2006-01-30,4640.0,-1.42,3.0,1.19,0.0,0.0,0.08041673
nefer_10,2006-01-31,3670.0,1.88,8.65,0.24,0.0,0.0,0.08080753
nefer_10,2006-02-01,4630.0,2.8,8.13,0.23,0.0,0.0,0.08345145
nefer_10,2006-02-02,7600.0,0.54,7.83,0.08,0.0,0.0,0.08623734
nefer_10,2006-02-03,3110.0,-0.48,3.22,0.03,0.0,0.0,0.08840299
nefer_10,2006-02-04,2860.0,-2.24,4.05,0.03,0.0,0.0,0.08912265
nefer_10,2006-02-05,5420.0,-3.7,3.48,0.01,0.0,0.0,0.08960522
nefer_10,2006-02-06,10990.0,-3.71,6.2,0.01,0.0,0.0,0.08960522
nefer_10,2006-02-07,9280.0,-1.81,7.39,0.01,0.0,0.0,0.09028919
nefer_10,2006-02-08,5900.0,-2.27,5.47,0.01,0.0,0.0,0.09184486
nefer_10,2006-02-09,5590.0,-0.38,6.19,0.53,0.0,0.0,0.0927503
nefer_10,2006-02-10,12910.0,-0.96,7.85,0.01,0.0,0.0,0.09441863
nefer_10,2006-02-11,12740.0,-2.13,7.59,0.0,0.0,0.0,0.09642631
nefer_10,2006-02-12,12780.0,-2.37,7.9,0.0,0.0,0.0,0.09804069
nefer_10,2006-02-13,10640.0,-1.42,11.65,0.0,0.0,0.0,0.09969967
nefer_10,2006-02-14,8740.0,2.42,11.66,0.02,0.0,0.0,0.10281327
nefer_10,2006-02-15,5910.0,4.39,11.13,2.41,0.0,0.0,0.10716059
nefer_10,2006-02-16,4140.0,6.34,13.2,4.61,0.0,0.0,0.11202136
nefer_10,2006-02-17,12600.0,4.39,14.44,2.32,0.0,0.0,0.11822851
nefer_10,2006-02-18,13570.0,5.39,13.68,0.49,0.0,0.0,0.12429492
nefer_10,2006-02-19,9970.0,5.15,12.68,9.35,0.0,0.0,0.13052515
nefer_10,2006-02-20,12400.0,4.8,11.93,1.95,0.0,0.0,0.13643169
nefer_10,2006-02-21,10420.0,2.97,9.94,1.8,0.0,0.0,0.14205074
nefer_10,2006-02-22,7310.0,1.26,7.36,3.95,0.0,0.0,0.14644649
nefer_10,2006-02-23,8240.0,-0.24,7.73,0.22,0.0,0.0,0.14942165
nefer_10,2006-02-24,11100.0,-0.2,7.02,0.44,0.0,0.0,0.15204184
nefer_10,2006-02-25,14750.0,-1.88,10.69,0.11,0.0,0.0,0.15445975
nefer_10,2006-02-26,9730.0,0.67,10.69,0.27,0.0,0.0,0.15762485
nefer_10,2006-02-27,8860.0,-3.35,5.68,0.29,0.0,0.0,0.16176008
nefer_10,2006-02-28,11660.0,-3.95,5.81,0.19,0.0,0.0,0.16261937
nefer_10,2006-03-01,11850.0,1.69,6.89,1.01,0.0,0.0,0.16331425
nefer_10,2006-03-02,9640.0,1.76,8.19,1.58,0.0,0.0,0.16656105
nefer_10,2006-03-03,10340.0,4.95,15.47,0.48,0.0,0.0,0.17037445
nefer_10,2006-03-04,7880.0,6.76,18.59,0.53,0.0,0.0,0.1782998
nefer_10,2006-03-05,10460.0,-0.41,8.13,5.11,0.0,0.0,0.18826225
nefer_10,2006-03-06,9570.0,-0.08,7.9,2.99,0.0,0.0,0.191334
nefer_10,2006-03-07,9340.0,2.99,10.12,10.87,0.0,0.0,0.19448396
nefer_10,2006-03-08,8690.0,9.9,13.37,5.92,0.0,0.0,0.19982944
nefer_10,2006-03-09,6350.0,6.17,14.86,5.71,0.0,0.0,0.20943269
nefer_10,2006-03-10,6350.0,5.53,8.85,35.97,0.0,0.0,0.21821588
nefer_10,2006-03-11,10790.0,4.04,9.44,11.19,0.0,0.0,0.22429326
nefer_10,2006-03-12,8420.0,0.15,8.53,1.29,0.0,0.0,0.23005757
nefer_10,2006-03-13,19070.0,-3.63,10.07,0.0,0.0,0.0,0.23381274
nefer_10,2006-03-14,18200.0,2.11,14.48,0.0,0.0,0.0,0.23663114
nefer_10,2006-03-15,17800.0,5.15,15.58,0.01,0.0,0.0,0.24397503
nefer_10,2006-03-16,17320.0,2.48,15.02,0.0,0.0,0.0,0.25325606
nefer_10,2006-03-17,14380.0,2.58,15.99,0.03,0.0,0.0,0.2611794
nefer_10,2006-03-18,9010.0,7.69,16.19,0.65,0.0,0.0,0.26968118
nefer_10,2006-03-19,14920.0,6.91,16.47,0.26,0.0,0.0,0.28073512
nefer_10,2006-03-20,16240.0,5.72,18.35,0.17,0.0,0.0,0.2916764
nefer_10,2006-03-21,16270.0,6.33,16.85,4.11,0.0,0.0,0.30306308
nefer_10,2006-03-22,11600.0,7.65,13.32,5.51,0.0,0.0,0.31414689
nefer_10,2006-03-23,14700.0,4.72,15.87,1.22,0.0,0.0,0.32428101
nefer_10,2006-03-24,16690.0,7.69,19.61,2.48,0.0,0.0,0.33433674
nefer_10,2006-03-25,17420.0,10.23,21.02,0.33,0.0,0.0,0.34780922
nefer_10,2006-03-26,15180.0,10.4,25.26,0.0,0.0,0.0,0.36339114
nefer_10,2006-03-27,11630.0,11.16,20.54,10.21,0.0,0.0,0.38135488
nefer_10,2006-03-28,16230.0,7.23,13.63,8.41,0.0,0.0,0.39748651
nefer_10,2006-03-29,19910.0,6.4,16.85,0.06,0.0,0.0,0.40820901
nefer_10,2006-03-30,16160.0,10.59,23.55,1.43,0.0,0.0,0.42027955
nefer_10,2006-03-31,18630.0,11.28,19.06,2.03,0.0,0.0,0.43817941
nefer_10,2006-04-01,10790.0,10.44,18.33,0.13,0.0,0.0,0.45424303
nefer_10,2006-04-02,17930.0,8.08,18.07,0.27,0.0,0.0,0.46962351
nefer_10,2006-04-03,16140.0,6.45,15.29,0.02,0.0,50.0,0.48373799
nefer_10,2006-04-04,19580.0,4.91,18.31,0.04,0.0,0.0,0.4955841
nefer_10,2006-04-05,14230.0,5.5,15.06,1.39,0.0,0.0,0.50835621
nefer_10,2006-04-06,22530.0,1.9,14.44,0.04,0.0,0.0,0.51977104
nefer_10,2006-04-07,22950.0,3.85,16.91,0.01,0.0,0.0,0.52892701
nefer_10,2006-04-08,18540.0,5.2,18.08,0.02,0.0,0.0,0.54066647
nefer_10,2006-04-09,15930.0,8.94,20.01,2.16,0.0,0.0,0.5539506
nefer_10,2006-04-10,13890.0,2.1,9.58,10.83,0.0,0.0,0.57061884
nefer_10,2006-04-11,23750.0,0.17,12.73,0.1,0.0,0.0,0.57740364
nefer_10,2006-04-12,16350.0,1.85,13.7,0.04,0.0,0.0,0.58496323
nefer_10,2006-04-13,21670.0,5.92,15.56,0.03,0.0,0.0,0.59415534
nefer_10,2006-04-14,22170.0,4.6,21.21,0.06,0.0,0.0,0.60696264
nefer_10,2006-04-15,12830.0,9.5,19.97,4.42,0.0,0.0,0.62248334
nefer_10,2006-04-16,18300.0,10.77,17.4,0.59,0.0,0.0,0.64035503
nefer_10,2006-04-17,14790.0,8.58,14.94,2.36,0.0,0.0,0.65758149
nefer_10,2006-04-18,17340.0,8.08,14.89,0.92,0.0,0.0,0.67208362
nefer_10,2006-04-19,23930.0,6.62,17.83,0.06,0.0,0.0,0.68636279
nefer_10,2006-04-20,23300.0,8.51,17.87,0.07,0.0,0.0,0.70168529
nefer_10,2006-04-21,22270.0,7.75,21.75,0.17,0.0,0.0,0.71834992
nefer_10,2006-04-22,19300.0,7.76,21.15,1.16,0.0,0.0,0.73713333
nefer_10,2006-04-23,17740.0,10.23,21.26,0.14,0.0,0.0,0.75568544
nefer_10,2006-04-24,16830.0,11.44,18.21,2.02,0.0,0.0,0.77604983
nefer_10,2006-04-25,14030.0,9.49,20.2,0.07,0.0,0.0,0.7953712
nefer_10,2006-04-26,19100.0,10.8,19.66,0.05,0.0,0.0,0.81486507
nefer_10,2006-04-27,9450.0,10.7,16.99,9.39,0.0,0.0,0.83501404
nefer_10,2006-04-28,15360.0,8.77,16.87,0.66,0.0,0.0,0.85346592
nefer_10,2006-04-29,23850.0,4.33,16.27,0.0,0.0,0.0,0.87067629
nefer_10,2006-04-30,27620.0,1.87,16.26,0.0,0.0,0.0,0.88460315
nefer_10,2006-05-01,23420.0,6.49,20.26,0.04,0.0,0.0,0.89694717
nefer_10,2006-05-02,22850.0,9.69,24.03,0.01,0.0,0.0,0.91528776
nefer_10,2006-05-03,22990.0,9.36,21.93,0.0,0.0,50.0,0.93856687
nefer_10,2006-05-04,21770.0,9.47,23.44,0.02,0.0,0.0,0.96031546
nefer_10,2006-05-05,16800.0,11.3,20.37,0.21,0.0,0.0,0.98334353
nefer_10,2006-05-06,13670.0,13.95,21.06,4.1,0.0,0.0,1.0
nefer_10,2006-05-07,17350.0,12.52,21.36,9.05,0.0,0.0,1.01458295
nefer_10,2006-05-08,9290.0,7.12,14.08,9.21,0.0,0.0,1.02869521
nefer_10,2006-05-09,26330.0,6.98,16.89,0.09,0.0,0.0,1.03752578
nefer_10,2006-05-10,27440.0,9.89,19.62,0.04,0.0,0.0,1.04746851
nefer_10,2006-05-11,28260.0,7.67,22.24,0.01,0.0,0.0,1.05976051
nefer_10,2006-05-12,15180.0,11.59,21.0,2.51,0.0,0.0,1.07221912
nefer_10,2006-05-13,11570.0,12.1,19.1,4.97,0.0,0.0,1.08579405
nefer_10,2006-05-14,24260.0,11.72,22.84,0.08,0.0,0.0,1.09878999
nefer_10,2006-05-15,23470.0,15.69,26.1,4.55,0.0,0.0,1.1131855
nefer_10,2006-05-16,25380.0,14.76,27.39,2.17,0.0,0.0,1.13059256
nefer_10,2006-05-17,24910.0,16.12,33.0,0.04,0.0,0.0,1.14814958
nefer_10,2006-05-18,7420.0,13.16,19.48,2.79,0.0,0.0,1.16860986
